gt,time_elapsed,current_time,current_task,trakstar0,trakstar1,trakstar2,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,1.886413336,20250620173633317,None,"translation: 
  x: -0.11240244140625
  y: -0.028575
  z: 0.09733359375
rotation: 
  x: 0.07154599502410841
  y: 0.6965356682807823
  z: 0.1528593613825661
  w: 0.6973903132725379","translation: 
  x: -0.12222509765625
  y: -0.03404443359375
  z: 0.1198810546875
rotation: 
  x: 0.2585866905379637
  y: 0.49446463488137526
  z: -0.040167620957030234
  w: 0.8288692361011499","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.137070703125
rotation: 
  x: 0.04175161815491649
  y: 0.1313588922066963
  z: 0.0747134219614295
  w: 0.987633306647001",-48,-10,-3,-9,-24,-42,-30,-21,1750455393317147970
0,1.893982887,20250620173633325,None,"translation: 
  x: -0.1122908203125
  y: -0.02868662109375
  z: 0.09733359375
rotation: 
  x: 0.07166851983918467
  y: 0.6949526659704245
  z: 0.15273819134381605
  w: 0.6989817309699017","translation: 
  x: -0.12222509765625
  y: -0.03404443359375
  z: 0.12021591796875
rotation: 
  x: 0.2599147479092497
  y: 0.49040748818762603
  z: -0.03943281520652307
  w: 0.8308970287789352","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.04162872403417862
  y: 0.13062385547381558
  z: 0.07471196219623845
  w: 0.987736088447329",45,1,5,15,-8,-5,-29,-48,1750455393324567317
0,1.894245863,20250620173633325,None,"translation: 
  x: -0.1122908203125
  y: -0.02868662109375
  z: 0.09733359375
rotation: 
  x: 0.07166851983918467
  y: 0.6949526659704245
  z: 0.15273819134381605
  w: 0.6989817309699017","translation: 
  x: -0.12222509765625
  y: -0.03404443359375
  z: 0.12021591796875
rotation: 
  x: 0.2599147479092497
  y: 0.49040748818762603
  z: -0.03943281520652307
  w: 0.8308970287789352","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.04162872403417862
  y: 0.13062385547381558
  z: 0.07471196219623845
  w: 0.987736088447329",4,-8,-1,5,16,15,15,7,1750455393324807405
0,1.901418448,20250620173633332,None,"translation: 
  x: -0.1122908203125
  y: -0.02868662109375
  z: 0.09733359375
rotation: 
  x: 0.07166851983918467
  y: 0.6949526659704245
  z: 0.15273819134381605
  w: 0.6989817309699017","translation: 
  x: -0.12222509765625
  y: -0.03404443359375
  z: 0.12021591796875
rotation: 
  x: 0.2599147479092497
  y: 0.49040748818762603
  z: -0.03943281520652307
  w: 0.8308970287789352","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.04162872403417862
  y: 0.13062385547381558
  z: 0.07471196219623845
  w: 0.987736088447329",-12,-3,-7,0,0,-11,-13,-16,1750455393332041740
0,1.901641607,20250620173633333,None,"translation: 
  x: -0.1122908203125
  y: -0.02868662109375
  z: 0.09733359375
rotation: 
  x: 0.07166851983918467
  y: 0.6949526659704245
  z: 0.15273819134381605
  w: 0.6989817309699017","translation: 
  x: -0.12222509765625
  y: -0.03404443359375
  z: 0.12021591796875
rotation: 
  x: 0.2599147479092497
  y: 0.49040748818762603
  z: -0.03943281520652307
  w: 0.8308970287789352","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.04162872403417862
  y: 0.13062385547381558
  z: 0.07471196219623845
  w: 0.987736088447329",12,-5,-3,-4,1,-18,-30,-32,1750455393332227945
0,1.91631937,20250620173633347,None,"translation: 
  x: -0.112067578125
  y: -0.02868662109375
  z: 0.09766845703125
rotation: 
  x: 0.07215108640106681
  y: 0.690745933768589
  z: 0.15223757147568584
  w: 0.7031984055332402","translation: 
  x: -0.1221134765625
  y: -0.03404443359375
  z: 0.1203275390625
rotation: 
  x: 0.2607912870780268
  y: 0.4889836632713002
  z: -0.03955822893880181
  w: 0.8314553675100013","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.04138602354105528
  y: 0.13050636921943393
  z: 0.07459250850614979
  w: 0.9877708450462487",-20,4,3,-1,-1,12,20,14,1750455393347196102
0,1.916492462,20250620173633347,None,"translation: 
  x: -0.112067578125
  y: -0.02868662109375
  z: 0.09766845703125
rotation: 
  x: 0.07215108640106681
  y: 0.690745933768589
  z: 0.15223757147568584
  w: 0.7031984055332402","translation: 
  x: -0.1221134765625
  y: -0.03404443359375
  z: 0.1203275390625
rotation: 
  x: 0.2607912870780268
  y: 0.4889836632713002
  z: -0.03955822893880181
  w: 0.8314553675100013","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.04138602354105528
  y: 0.13050636921943393
  z: 0.07459250850614979
  w: 0.9877708450462487",36,-7,5,20,12,-37,-65,-83,1750455393347380876
0,1.9242689610000001,20250620173633355,None,"translation: 
  x: -0.112067578125
  y: -0.02868662109375
  z: 0.09766845703125
rotation: 
  x: 0.07215108640106681
  y: 0.690745933768589
  z: 0.15223757147568584
  w: 0.7031984055332402","translation: 
  x: -0.1221134765625
  y: -0.03404443359375
  z: 0.1203275390625
rotation: 
  x: 0.2607912870780268
  y: 0.4889836632713002
  z: -0.03955822893880181
  w: 0.8314553675100013","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.04138602354105528
  y: 0.13050636921943393
  z: 0.07459250850614979
  w: 0.9877708450462487",-9,-1,2,-10,5,-14,-12,-20,1750455393355034351
0,1.9244515899999999,20250620173633355,None,"translation: 
  x: -0.112067578125
  y: -0.02868662109375
  z: 0.09766845703125
rotation: 
  x: 0.07215108640106681
  y: 0.690745933768589
  z: 0.15223757147568584
  w: 0.7031984055332402","translation: 
  x: -0.1221134765625
  y: -0.03404443359375
  z: 0.1203275390625
rotation: 
  x: 0.2607912870780268
  y: 0.4889836632713002
  z: -0.03955822893880181
  w: 0.8314553675100013","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.04138602354105528
  y: 0.13050636921943393
  z: 0.07459250850614979
  w: 0.9877708450462487",-5,-3,4,-7,-9,-7,-4,3,1750455393355220794
0,1.931251049,20250620173633362,None,"translation: 
  x: -0.112067578125
  y: -0.02868662109375
  z: 0.09766845703125
rotation: 
  x: 0.07227365096141931
  y: 0.6905063679692358
  z: 0.1521165018546089
  w: 0.7034472581751656","translation: 
  x: -0.1221134765625
  y: -0.03404443359375
  z: 0.12021591796875
rotation: 
  x: 0.26077445558710827
  y: 0.4890741896451104
  z: -0.039677761266765074
  w: 0.831401705312831","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.04126349131437181
  y: 0.13062702871709417
  z: 0.07459169583751826
  w: 0.9877600835046815",9,-8,0,6,-3,-39,-36,-45,1750455393361980915
0,1.9315152169999998,20250620173633362,None,"translation: 
  x: -0.112067578125
  y: -0.02868662109375
  z: 0.09766845703125
rotation: 
  x: 0.07227365096141931
  y: 0.6905063679692358
  z: 0.1521165018546089
  w: 0.7034472581751656","translation: 
  x: -0.1221134765625
  y: -0.03404443359375
  z: 0.12021591796875
rotation: 
  x: 0.26077445558710827
  y: 0.4890741896451104
  z: -0.039677761266765074
  w: 0.831401705312831","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.04126349131437181
  y: 0.13062702871709417
  z: 0.07459169583751826
  w: 0.9877600835046815",-28,6,1,-1,-1,-30,-25,-23,1750455393362165451
0,1.946789265,20250620173633378,None,"translation: 
  x: -0.11195595703125
  y: -0.02868662109375
  z: 0.09766845703125
rotation: 
  x: 0.07227548119468251
  y: 0.6896692453864214
  z: 0.1518761800780153
  w: 0.704319680763722","translation: 
  x: -0.1221134765625
  y: -0.03404443359375
  z: 0.12021591796875
rotation: 
  x: 0.2607803792783015
  y: 0.4888411229542692
  z: -0.03955657438491089
  w: 0.8315426794309508","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.04114096053617375
  y: 0.13074768170398243
  z: 0.07459088097211324
  w: 0.9877492928729431",85,3,7,22,22,-16,-60,-64,1750455393377260208
0,1.947115183,20250620173633378,None,"translation: 
  x: -0.11195595703125
  y: -0.02868662109375
  z: 0.09766845703125
rotation: 
  x: 0.07227548119468251
  y: 0.6896692453864214
  z: 0.1518761800780153
  w: 0.704319680763722","translation: 
  x: -0.1221134765625
  y: -0.03404443359375
  z: 0.12021591796875
rotation: 
  x: 0.2607803792783015
  y: 0.4888411229542692
  z: -0.03955657438491089
  w: 0.8315426794309508","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.04114096053617375
  y: 0.13074768170398243
  z: 0.07459088097211324
  w: 0.9877492928729431",-17,1,2,0,-26,-22,-14,-19,1750455393377484798
0,1.954341173,20250620173633385,None,"translation: 
  x: -0.1118443359375
  y: -0.02868662109375
  z: 0.09766845703125
rotation: 
  x: 0.0721576953929464
  y: 0.6872684727020225
  z: 0.15127476242277596
  w: 0.7068035509809928","translation: 
  x: -0.1221134765625
  y: -0.03404443359375
  z: 0.12021591796875
rotation: 
  x: 0.2606564864062756
  y: 0.4881052143570444
  z: -0.03931212581865141
  w: 0.8320252715966129","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.040896557037294716
  y: 0.1308689825193431
  z: 0.07459043686503602
  w: 0.9877434119067209",-38,-6,-3,-3,-4,-59,-59,-43,1750455393384980678
0,1.954600096,20250620173633386,None,"translation: 
  x: -0.1118443359375
  y: -0.02868662109375
  z: 0.09766845703125
rotation: 
  x: 0.0721576953929464
  y: 0.6872684727020225
  z: 0.15127476242277596
  w: 0.7068035509809928","translation: 
  x: -0.1221134765625
  y: -0.03404443359375
  z: 0.12021591796875
rotation: 
  x: 0.2606564864062756
  y: 0.4881052143570444
  z: -0.03931212581865141
  w: 0.8320252715966129","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.040896557037294716
  y: 0.1308689825193431
  z: 0.07459043686503602
  w: 0.9877434119067209",-18,-13,0,2,26,-11,-35,-24,1750455393385316610
0,1.9616680149999999,20250620173633393,None,"translation: 
  x: -0.1118443359375
  y: -0.02868662109375
  z: 0.09766845703125
rotation: 
  x: 0.0721576953929464
  y: 0.6872684727020225
  z: 0.15127476242277596
  w: 0.7068035509809928","translation: 
  x: -0.1221134765625
  y: -0.03404443359375
  z: 0.12021591796875
rotation: 
  x: 0.2606564864062756
  y: 0.4881052143570444
  z: -0.03931212581865141
  w: 0.8320252715966129","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.040896557037294716
  y: 0.1308689825193431
  z: 0.07459043686503602
  w: 0.9877434119067209",21,1,-8,-8,-85,-6,22,21,1750455393392232656
0,1.9618768690000001,20250620173633393,None,"translation: 
  x: -0.1118443359375
  y: -0.02868662109375
  z: 0.09766845703125
rotation: 
  x: 0.0721576953929464
  y: 0.6872684727020225
  z: 0.15127476242277596
  w: 0.7068035509809928","translation: 
  x: -0.1221134765625
  y: -0.03404443359375
  z: 0.12021591796875
rotation: 
  x: 0.2606564864062756
  y: 0.4881052143570444
  z: -0.03931212581865141
  w: 0.8320252715966129","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.13718232421874998
rotation: 
  x: 0.040896557037294716
  y: 0.1308689825193431
  z: 0.07459043686503602
  w: 0.9877434119067209",51,3,1,25,30,-52,-86,-90,1750455393392439126
0,1.9764416219999998,20250620173633408,None,"translation: 
  x: -0.11150947265625
  y: -0.02868662109375
  z: 0.09789169921875
rotation: 
  x: 0.07215227147639537
  y: 0.6790371132854672
  z: 0.1496762856684615
  w: 0.715052206492805","translation: 
  x: -0.1221134765625
  y: -0.0339328125
  z: 0.12021591796875
rotation: 
  x: 0.26078265907411935
  y: 0.4849385401883904
  z: -0.03858020611770678
  w: 0.8338696448858776","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.137070703125
rotation: 
  x: 0.04053312616491735
  y: 0.1312443091183318
  z: 0.07483977812980222
  w: 0.9876897309463294",-55,-4,3,-8,0,-58,-61,-54,1750455393407253265
0,1.976723671,20250620173633408,None,"translation: 
  x: -0.11150947265625
  y: -0.02868662109375
  z: 0.09789169921875
rotation: 
  x: 0.07215227147639537
  y: 0.6790371132854672
  z: 0.1496762856684615
  w: 0.715052206492805","translation: 
  x: -0.1221134765625
  y: -0.0339328125
  z: 0.12021591796875
rotation: 
  x: 0.26078265907411935
  y: 0.4849385401883904
  z: -0.03858020611770678
  w: 0.8338696448858776","translation: 
  x: -0.153144140625
  y: -0.037951171875
  z: 0.137070703125
rotation: 
  x: 0.04053312616491735
  y: 0.1312443091183318
  z: 0.07483977812980222
  w: 0.9876897309463294",-30,-10,-13,2,11,5,-1,0,1750455393407490968
0,1.9839663509999999,20250620173633415,None,"translation: 
  x: -0.11083974609375
  y: -0.02868662109375
  z: 0.0982265625
rotation: 
  x: 0.07252272134695117
  y: 0.6661346257053291
  z: 0.1472431009165372
  w: 0.7275469638156261","translation: 
  x: -0.12200185546875
  y: -0.0337095703125
  z: 0.1203275390625
rotation: 
  x: 0.2618553457194656
  y: 0.4757343973280922
  z: -0.036501048191198246
  w: 0.8389137229763022","translation: 
  x: -0.153144140625
  y: -0.03783955078125
  z: 0.137070703125
rotation: 
  x: 0.038580725990002326
  y: 0.1328349046744384
  z: 0.07594054292968813
  w: 0.9874712398960089",0,-11,2,4,5,2,4,7,1750455393414795160
0,1.984171152,20250620173633415,None,"translation: 
  x: -0.11083974609375
  y: -0.02868662109375
  z: 0.0982265625
rotation: 
  x: 0.07252272134695117
  y: 0.6661346257053291
  z: 0.1472431009165372
  w: 0.7275469638156261","translation: 
  x: -0.12200185546875
  y: -0.0337095703125
  z: 0.1203275390625
rotation: 
  x: 0.2618553457194656
  y: 0.4757343973280922
  z: -0.036501048191198246
  w: 0.8389137229763022","translation: 
  x: -0.153144140625
  y: -0.03783955078125
  z: 0.137070703125
rotation: 
  x: 0.038580725990002326
  y: 0.1328349046744384
  z: 0.07594054292968813
  w: 0.9874712398960089",-24,-4,0,-5,-10,-15,-14,-11,1750455393414973735
0,1.9912509919999999,20250620173633422,None,"translation: 
  x: -0.11017001953125
  y: -0.02868662109375
  z: 0.09878466796875
rotation: 
  x: 0.07337079063045503
  y: 0.6519135140875703
  z: 0.14442203879505539
  w: 0.7407886148845274","translation: 
  x: -0.12200185546875
  y: -0.03359794921875
  z: 0.12043916015625
rotation: 
  x: 0.2636881563903095
  y: 0.46633738769026967
  z: -0.03467010945131849
  w: 0.8436800225988098","translation: 
  x: -0.153144140625
  y: -0.0377279296875
  z: 0.13695908203125
rotation: 
  x: 0.034914761034204926
  y: 0.1358745770317136
  z: 0.07825301336687189
  w: 0.9870134369284855",27,-7,-4,21,15,-13,-38,-29,1750455393421960115
0,1.991468191,20250620173633422,None,"translation: 
  x: -0.11017001953125
  y: -0.02868662109375
  z: 0.09878466796875
rotation: 
  x: 0.07337079063045503
  y: 0.6519135140875703
  z: 0.14442203879505539
  w: 0.7407886148845274","translation: 
  x: -0.12200185546875
  y: -0.03359794921875
  z: 0.12043916015625
rotation: 
  x: 0.2636881563903095
  y: 0.46633738769026967
  z: -0.03467010945131849
  w: 0.8436800225988098","translation: 
  x: -0.153144140625
  y: -0.0377279296875
  z: 0.13695908203125
rotation: 
  x: 0.034914761034204926
  y: 0.1358745770317136
  z: 0.07825301336687189
  w: 0.9870134369284855",12,6,1,3,-2,2,18,22,1750455393422134160
0,2.006718159,20250620173633438,None,"translation: 
  x: -0.10927705078125
  y: -0.0287982421875
  z: 0.0993427734375
rotation: 
  x: 0.07471895280916137
  y: 0.6349890090857
  z: 0.14101370995846635
  w: 0.755857903335814","translation: 
  x: -0.121890234375
  y: -0.033486328125
  z: 0.12066240234375
rotation: 
  x: 0.2660038021367182
  y: 0.45619835180583573
  z: -0.032960544551130753
  w: 0.8485509080552218","translation: 
  x: -0.153144140625
  y: -0.03761630859375
  z: 0.1368474609375
rotation: 
  x: 0.03259614305395609
  y: 0.13783163111579186
  z: 0.08008640390784719
  w: 0.9866742627793001",-3,-2,3,-4,-4,0,4,7,1750455393437132835
0,2.006911993,20250620173633438,None,"translation: 
  x: -0.10927705078125
  y: -0.0287982421875
  z: 0.0993427734375
rotation: 
  x: 0.07471895280916137
  y: 0.6349890090857
  z: 0.14101370995846635
  w: 0.755857903335814","translation: 
  x: -0.121890234375
  y: -0.033486328125
  z: 0.12066240234375
rotation: 
  x: 0.2660038021367182
  y: 0.45619835180583573
  z: -0.032960544551130753
  w: 0.8485509080552218","translation: 
  x: -0.153144140625
  y: -0.03761630859375
  z: 0.1368474609375
rotation: 
  x: 0.03259614305395609
  y: 0.13783163111579186
  z: 0.08008640390784719
  w: 0.9866742627793001",-7,-11,-2,-3,7,23,25,62,1750455393437386512
0,2.013769388,20250620173633445,None,"translation: 
  x: -0.10927705078125
  y: -0.0287982421875
  z: 0.0993427734375
rotation: 
  x: 0.07471895280916137
  y: 0.6349890090857
  z: 0.14101370995846635
  w: 0.755857903335814","translation: 
  x: -0.121890234375
  y: -0.033486328125
  z: 0.12066240234375
rotation: 
  x: 0.2660038021367182
  y: 0.45619835180583573
  z: -0.032960544551130753
  w: 0.8485509080552218","translation: 
  x: -0.153144140625
  y: -0.03761630859375
  z: 0.1368474609375
rotation: 
  x: 0.03259614305395609
  y: 0.13783163111579186
  z: 0.08008640390784719
  w: 0.9866742627793001",19,-5,-6,3,-7,14,24,27,1750455393444596529
0,2.013986588,20250620173633445,None,"translation: 
  x: -0.10927705078125
  y: -0.0287982421875
  z: 0.0993427734375
rotation: 
  x: 0.07471895280916137
  y: 0.6349890090857
  z: 0.14101370995846635
  w: 0.755857903335814","translation: 
  x: -0.121890234375
  y: -0.033486328125
  z: 0.12066240234375
rotation: 
  x: 0.2660038021367182
  y: 0.45619835180583573
  z: -0.032960544551130753
  w: 0.8485509080552218","translation: 
  x: -0.153144140625
  y: -0.03761630859375
  z: 0.1368474609375
rotation: 
  x: 0.03259614305395609
  y: 0.13783163111579186
  z: 0.08008640390784719
  w: 0.9866742627793001",77,4,1,18,49,-8,-54,-47,1750455393444783449
0,2.020974398,20250620173633452,None,"translation: 
  x: -0.108495703125
  y: -0.0287982421875
  z: 0.10012412109375
rotation: 
  x: 0.0763024561962245
  y: 0.616157594275752
  z: 0.13722233722329014
  w: 0.7718146049160501","translation: 
  x: -0.121890234375
  y: -0.03337470703125
  z: 0.12088564453125
rotation: 
  x: 0.26881277005537235
  y: 0.44496936732599096
  z: -0.031129544216221584
  w: 0.8536819713883825","translation: 
  x: -0.153144140625
  y: -0.03739306640625
  z: 0.13673583984375
rotation: 
  x: 0.0308861708953621
  y: 0.1392929683462773
  z: 0.08154925754190467
  w: 0.9864041930218411",-54,5,-8,-19,-49,-14,-11,-16,1750455393451899051
0,2.021390677,20250620173633452,None,"translation: 
  x: -0.108495703125
  y: -0.0287982421875
  z: 0.10012412109375
rotation: 
  x: 0.0763024561962245
  y: 0.616157594275752
  z: 0.13722233722329014
  w: 0.7718146049160501","translation: 
  x: -0.121890234375
  y: -0.03337470703125
  z: 0.12088564453125
rotation: 
  x: 0.26881277005537235
  y: 0.44496936732599096
  z: -0.031129544216221584
  w: 0.8536819713883825","translation: 
  x: -0.153144140625
  y: -0.03739306640625
  z: 0.13673583984375
rotation: 
  x: 0.0308861708953621
  y: 0.1392929683462773
  z: 0.08154925754190467
  w: 0.9864041930218411",13,5,4,-11,-6,32,44,68,1750455393452079772
0,2.036731482,20250620173633468,None,"translation: 
  x: -0.107602734375
  y: -0.02890986328125
  z: 0.10079384765625
rotation: 
  x: 0.0781364315828078
  y: 0.59640073169065
  z: 0.13307611003946948
  w: 0.7877129008941808","translation: 
  x: -0.12177861328125
  y: -0.03315146484375
  z: 0.12110888671875
rotation: 
  x: 0.27164696534137917
  y: 0.43341425930871735
  z: -0.029545422747242134
  w: 0.8587706760500048","translation: 
  x: -0.153144140625
  y: -0.0372814453125
  z: 0.13662421875
rotation: 
  x: 0.02942305332171744
  y: 0.14088881134133582
  z: 0.08301940356335212
  w: 0.986099592031169",14,3,5,4,7,30,16,7,1750455393467056989
0,2.036959171,20250620173633468,None,"translation: 
  x: -0.107602734375
  y: -0.02890986328125
  z: 0.10079384765625
rotation: 
  x: 0.0781364315828078
  y: 0.59640073169065
  z: 0.13307611003946948
  w: 0.7877129008941808","translation: 
  x: -0.12177861328125
  y: -0.03315146484375
  z: 0.12110888671875
rotation: 
  x: 0.27164696534137917
  y: 0.43341425930871735
  z: -0.029545422747242134
  w: 0.8587706760500048","translation: 
  x: -0.153144140625
  y: -0.0372814453125
  z: 0.13662421875
rotation: 
  x: 0.02942305332171744
  y: 0.14088881134133582
  z: 0.08301940356335212
  w: 0.986099592031169",18,3,2,-4,-3,20,13,18,1750455393467318534
0,2.043753624,20250620173633475,None,"translation: 
  x: -0.10682138671875
  y: -0.02890986328125
  z: 0.10146357421875
rotation: 
  x: 0.07984446579318656
  y: 0.5766137797266362
  z: 0.12880108778564497
  w: 0.8028397661406649","translation: 
  x: -0.1216669921875
  y: -0.03303984375
  z: 0.1212205078125
rotation: 
  x: 0.2744514505392034
  y: 0.4221766530091482
  z: -0.02783582327532846
  w: 0.8635209562561322","translation: 
  x: -0.153144140625
  y: -0.03716982421875
  z: 0.13651259765625
rotation: 
  x: 0.027591151981842903
  y: 0.14308331912707914
  z: 0.08448264235148358
  w: 0.98571221726283",71,7,9,17,4,22,2,-14,1750455393474536657
0,2.043917895,20250620173633475,None,"translation: 
  x: -0.10682138671875
  y: -0.02890986328125
  z: 0.10146357421875
rotation: 
  x: 0.07984446579318656
  y: 0.5766137797266362
  z: 0.12880108778564497
  w: 0.8028397661406649","translation: 
  x: -0.1216669921875
  y: -0.03303984375
  z: 0.1212205078125
rotation: 
  x: 0.2744514505392034
  y: 0.4221766530091482
  z: -0.02783582327532846
  w: 0.8635209562561322","translation: 
  x: -0.153144140625
  y: -0.03716982421875
  z: 0.13651259765625
rotation: 
  x: 0.027591151981842903
  y: 0.14308331912707914
  z: 0.08448264235148358
  w: 0.98571221726283",32,7,11,2,5,4,16,19,1750455393474755525
0,2.051614762,20250620173633483,None,"translation: 
  x: -0.10682138671875
  y: -0.02890986328125
  z: 0.10146357421875
rotation: 
  x: 0.07984446579318656
  y: 0.5766137797266362
  z: 0.12880108778564497
  w: 0.8028397661406649","translation: 
  x: -0.1216669921875
  y: -0.03303984375
  z: 0.1212205078125
rotation: 
  x: 0.2744514505392034
  y: 0.4221766530091482
  z: -0.02783582327532846
  w: 0.8635209562561322","translation: 
  x: -0.153144140625
  y: -0.03716982421875
  z: 0.13651259765625
rotation: 
  x: 0.027591151981842903
  y: 0.14308331912707914
  z: 0.08448264235148358
  w: 0.98571221726283",-42,7,9,-19,-20,43,56,51,1750455393482143402
0,2.051834107,20250620173633483,None,"translation: 
  x: -0.10682138671875
  y: -0.02890986328125
  z: 0.10146357421875
rotation: 
  x: 0.07984446579318656
  y: 0.5766137797266362
  z: 0.12880108778564497
  w: 0.8028397661406649","translation: 
  x: -0.1216669921875
  y: -0.03303984375
  z: 0.1212205078125
rotation: 
  x: 0.2744514505392034
  y: 0.4221766530091482
  z: -0.02783582327532846
  w: 0.8635209562561322","translation: 
  x: -0.153144140625
  y: -0.03716982421875
  z: 0.13651259765625
rotation: 
  x: 0.027591151981842903
  y: 0.14308331912707914
  z: 0.08448264235148358
  w: 0.98571221726283",12,1,1,1,-15,13,5,-2,1750455393482351779
0,2.066164017,20250620173633497,None,"translation: 
  x: -0.10548193359375
  y: -0.02890986328125
  z: 0.10269140625
rotation: 
  x: 0.08351044979099538
  y: 0.5375679977043167
  z: 0.11989365744847583
  w: 0.8304650284771207","translation: 
  x: -0.1216669921875
  y: -0.032593359375
  z: 0.12133212890625
rotation: 
  x: 0.2789834007538521
  y: 0.40119888616068183
  z: -0.02502914536303706
  w: 0.872113099161823","translation: 
  x: -0.153144140625
  y: -0.0368349609375
  z: 0.136177734375
rotation: 
  x: 0.023441563485588807
  y: 0.1499283331265784
  z: 0.08741749716500827
  w: 0.9845456663947298",14,1,-5,4,10,14,16,21,1750455393496888399
0,2.066423655,20250620173633497,None,"translation: 
  x: -0.10548193359375
  y: -0.02890986328125
  z: 0.10269140625
rotation: 
  x: 0.08351044979099538
  y: 0.5375679977043167
  z: 0.11989365744847583
  w: 0.8304650284771207","translation: 
  x: -0.1216669921875
  y: -0.032593359375
  z: 0.12133212890625
rotation: 
  x: 0.2789834007538521
  y: 0.40119888616068183
  z: -0.02502914536303706
  w: 0.872113099161823","translation: 
  x: -0.153144140625
  y: -0.0368349609375
  z: 0.136177734375
rotation: 
  x: 0.023441563485588807
  y: 0.1499283331265784
  z: 0.08741749716500827
  w: 0.9845456663947298",44,-2,9,17,15,19,-8,-11,1750455393497141838
0,2.073794127,20250620173633505,None,"translation: 
  x: -0.10548193359375
  y: -0.02890986328125
  z: 0.10269140625
rotation: 
  x: 0.08351044979099538
  y: 0.5375679977043167
  z: 0.11989365744847583
  w: 0.8304650284771207","translation: 
  x: -0.1216669921875
  y: -0.032593359375
  z: 0.12133212890625
rotation: 
  x: 0.2789834007538521
  y: 0.40119888616068183
  z: -0.02502914536303706
  w: 0.872113099161823","translation: 
  x: -0.153144140625
  y: -0.0368349609375
  z: 0.136177734375
rotation: 
  x: 0.023441563485588807
  y: 0.1499283331265784
  z: 0.08741749716500827
  w: 0.9845456663947298",10,0,-7,-5,-4,-1,-11,-9,1750455393504691362
0,2.073958397,20250620173633505,None,"translation: 
  x: -0.10548193359375
  y: -0.02890986328125
  z: 0.10269140625
rotation: 
  x: 0.08351044979099538
  y: 0.5375679977043167
  z: 0.11989365744847583
  w: 0.8304650284771207","translation: 
  x: -0.1216669921875
  y: -0.032593359375
  z: 0.12133212890625
rotation: 
  x: 0.2789834007538521
  y: 0.40119888616068183
  z: -0.02502914536303706
  w: 0.872113099161823","translation: 
  x: -0.153144140625
  y: -0.0368349609375
  z: 0.136177734375
rotation: 
  x: 0.023441563485588807
  y: 0.1499283331265784
  z: 0.08741749716500827
  w: 0.9845456663947298",-30,-3,0,-24,-19,43,67,86,1750455393504870176
0,2.081599713,20250620173633513,None,"translation: 
  x: -0.104923828125
  y: -0.029021484375
  z: 0.10313789062499999
rotation: 
  x: 0.08546343096688118
  y: 0.5187630259689688
  z: 0.11525354118962262
  w: 0.8427915199491154","translation: 
  x: -0.12155537109375
  y: -0.03248173828125
  z: 0.1212205078125
rotation: 
  x: 0.28079703982018045
  y: 0.39177291338389525
  z: -0.023806705549971826
  w: 0.875842592899989","translation: 
  x: -0.15303251953125
  y: -0.03672333984375
  z: 0.1359544921875
rotation: 
  x: 0.02112095571604114
  y: 0.1545614447196999
  z: 0.08863476213783739
  w: 0.9837726078604594",11,7,-6,3,3,35,30,25,1750455393512324094
