gt,time_elapsed,current_time,current_task,trakstar0,trakstar1,trakstar2,trakstar3,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,2.1330535409999998,20250509171609692,None,"translation: 
  x: -0.22402353515625
  y: -0.005804296875
  z: 0.0654099609375
rotation: 
  x: -0.02808080079229859
  y: 0.30131920154518665
  z: 0.8889404807335916
  w: 0.34380667404831666","translation: 
  x: -0.20917792968749999
  y: -0.021877734375
  z: 0.07411640625
rotation: 
  x: 0.37565085262714704
  y: 0.8650835039700892
  z: 0.10377095376440526
  w: 0.31582994986884283","translation: 
  x: -0.19768095703125
  y: -0.05235029296875
  z: 0.083492578125
rotation: 
  x: 0.42964038288444745
  y: 0.4298845661085931
  z: 0.4770119283687229
  w: 0.6348763827789504","translation: 
  x: -0.2283767578125
  y: -0.10592841796875
  z: 0.07690693359375
rotation: 
  x: 0.3521794193484358
  y: -0.1718782053527201
  z: 0.3852610909752733
  w: 0.8354647993139324",2,-2,-5,-10,-12,-3,-6,1,1746825369691539049
0,2.140292883,20250509171609699,None,"translation: 
  x: -0.22402353515625
  y: -0.005804296875
  z: 0.0654099609375
rotation: 
  x: -0.02808080079229859
  y: 0.30131920154518665
  z: 0.8889404807335916
  w: 0.34380667404831666","translation: 
  x: -0.20917792968749999
  y: -0.021877734375
  z: 0.07411640625
rotation: 
  x: 0.37565085262714704
  y: 0.8650835039700892
  z: 0.10377095376440526
  w: 0.31582994986884283","translation: 
  x: -0.19768095703125
  y: -0.05235029296875
  z: 0.083492578125
rotation: 
  x: 0.42964038288444745
  y: 0.4298845661085931
  z: 0.4770119283687229
  w: 0.6348763827789504","translation: 
  x: -0.2283767578125
  y: -0.10592841796875
  z: 0.07690693359375
rotation: 
  x: 0.3521794193484358
  y: -0.1718782053527201
  z: 0.3852610909752733
  w: 0.8354647993139324",3,7,0,-6,-1,-5,-5,-11,1746825369698592185
0,2.14065671,20250509171609699,None,"translation: 
  x: -0.22402353515625
  y: -0.005804296875
  z: 0.0654099609375
rotation: 
  x: -0.02808080079229859
  y: 0.30131920154518665
  z: 0.8889404807335916
  w: 0.34380667404831666","translation: 
  x: -0.20917792968749999
  y: -0.021877734375
  z: 0.07411640625
rotation: 
  x: 0.37565085262714704
  y: 0.8650835039700892
  z: 0.10377095376440526
  w: 0.31582994986884283","translation: 
  x: -0.19768095703125
  y: -0.05235029296875
  z: 0.083492578125
rotation: 
  x: 0.42964038288444745
  y: 0.4298845661085931
  z: 0.4770119283687229
  w: 0.6348763827789504","translation: 
  x: -0.2283767578125
  y: -0.10592841796875
  z: 0.07690693359375
rotation: 
  x: 0.3521794193484358
  y: -0.1718782053527201
  z: 0.3852610909752733
  w: 0.8354647993139324",-4,3,1,6,1,-2,-2,0,1746825369698776721
0,2.155480862,20250509171609714,None,"translation: 
  x: -0.22447001953125
  y: -0.00613916015625
  z: 0.06507509765625
rotation: 
  x: -0.024294250707749383
  y: 0.3094770127846467
  z: 0.8888765799151923
  w: 0.3369453867004437","translation: 
  x: -0.209401171875
  y: -0.021877734375
  z: 0.073669921875
rotation: 
  x: 0.37381536619776784
  y: 0.8681257573586959
  z: 0.0985202483741341
  w: 0.31130933501120445","translation: 
  x: -0.197792578125
  y: -0.05235029296875
  z: 0.08315771484375
rotation: 
  x: 0.43108473026884125
  y: 0.43389270217373593
  z: 0.47405890898723035
  w: 0.6333807931562583","translation: 
  x: -0.22848837890625
  y: -0.10592841796875
  z: 0.0767953125
rotation: 
  x: 0.35354234100807086
  y: -0.17139967084783544
  z: 0.3849167821817843
  w: 0.8351461170014546",6,5,9,4,-7,-3,-9,1,1746825369713671684
0,2.155710459,20250509171609714,None,"translation: 
  x: -0.22447001953125
  y: -0.00613916015625
  z: 0.06507509765625
rotation: 
  x: -0.024294250707749383
  y: 0.3094770127846467
  z: 0.8888765799151923
  w: 0.3369453867004437","translation: 
  x: -0.209401171875
  y: -0.021877734375
  z: 0.073669921875
rotation: 
  x: 0.37381536619776784
  y: 0.8681257573586959
  z: 0.0985202483741341
  w: 0.31130933501120445","translation: 
  x: -0.197792578125
  y: -0.05235029296875
  z: 0.08315771484375
rotation: 
  x: 0.43108473026884125
  y: 0.43389270217373593
  z: 0.47405890898723035
  w: 0.6333807931562583","translation: 
  x: -0.22848837890625
  y: -0.10592841796875
  z: 0.0767953125
rotation: 
  x: 0.35354234100807086
  y: -0.17139967084783544
  z: 0.3849167821817843
  w: 0.8351461170014546",-5,-8,-8,-9,-3,-6,-5,-6,1746825369713895797
0,2.163348198,20250509171609722,None,"translation: 
  x: -0.22447001953125
  y: -0.00613916015625
  z: 0.06507509765625
rotation: 
  x: -0.024294250707749383
  y: 0.3094770127846467
  z: 0.8888765799151923
  w: 0.3369453867004437","translation: 
  x: -0.209401171875
  y: -0.021877734375
  z: 0.073669921875
rotation: 
  x: 0.37381536619776784
  y: 0.8681257573586959
  z: 0.0985202483741341
  w: 0.31130933501120445","translation: 
  x: -0.197792578125
  y: -0.05235029296875
  z: 0.08315771484375
rotation: 
  x: 0.43108473026884125
  y: 0.43389270217373593
  z: 0.47405890898723035
  w: 0.6333807931562583","translation: 
  x: -0.22848837890625
  y: -0.10592841796875
  z: 0.0767953125
rotation: 
  x: 0.35354234100807086
  y: -0.17139967084783544
  z: 0.3849167821817843
  w: 0.8351461170014546",-3,-5,-2,-8,-9,-3,6,-10,1746825369721511602
0,2.16372037,20250509171609722,None,"translation: 
  x: -0.22447001953125
  y: -0.00613916015625
  z: 0.06507509765625
rotation: 
  x: -0.024294250707749383
  y: 0.3094770127846467
  z: 0.8888765799151923
  w: 0.3369453867004437","translation: 
  x: -0.209401171875
  y: -0.021877734375
  z: 0.073669921875
rotation: 
  x: 0.37381536619776784
  y: 0.8681257573586959
  z: 0.0985202483741341
  w: 0.31130933501120445","translation: 
  x: -0.197792578125
  y: -0.05235029296875
  z: 0.08315771484375
rotation: 
  x: 0.43108473026884125
  y: 0.43389270217373593
  z: 0.47405890898723035
  w: 0.6333807931562583","translation: 
  x: -0.22848837890625
  y: -0.10592841796875
  z: 0.0767953125
rotation: 
  x: 0.35354234100807086
  y: -0.17139967084783544
  z: 0.3849167821817843
  w: 0.8351461170014546",-3,-6,-2,6,6,-1,2,-8,1746825369721724510
0,2.170767308,20250509171609729,None,"translation: 
  x: -0.22469326171875
  y: -0.00636240234375
  z: 0.06507509765625
rotation: 
  x: -0.02380764822997287
  y: 0.31255168958323365
  z: 0.8888188672523206
  w: 0.3342837992495679","translation: 
  x: -0.20951279296875
  y: -0.02198935546875
  z: 0.07355830078125
rotation: 
  x: 0.37358141362896585
  y: 0.8688820002605722
  z: 0.09693583085666631
  w: 0.3099749049686093","translation: 
  x: -0.19790419921875
  y: -0.0524619140625
  z: 0.0832693359375
rotation: 
  x: 0.43154277580202743
  y: 0.4344726277452378
  z: 0.47365939748567654
  w: 0.6329700968977404","translation: 
  x: -0.22848837890625
  y: -0.10592841796875
  z: 0.07668369140625
rotation: 
  x: 0.3559564530965406
  y: -0.17089815992289328
  z: 0.38464292994074056
  w: 0.8343492307664112",2,0,-3,-1,-1,-4,-1,-5,1746825369728924512
0,2.171303273,20250509171609730,None,"translation: 
  x: -0.22469326171875
  y: -0.00636240234375
  z: 0.06507509765625
rotation: 
  x: -0.02380764822997287
  y: 0.31255168958323365
  z: 0.8888188672523206
  w: 0.3342837992495679","translation: 
  x: -0.20951279296875
  y: -0.02198935546875
  z: 0.07355830078125
rotation: 
  x: 0.37358141362896585
  y: 0.8688820002605722
  z: 0.09693583085666631
  w: 0.3099749049686093","translation: 
  x: -0.19790419921875
  y: -0.0524619140625
  z: 0.0832693359375
rotation: 
  x: 0.43154277580202743
  y: 0.4344726277452378
  z: 0.47365939748567654
  w: 0.6329700968977404","translation: 
  x: -0.22848837890625
  y: -0.10592841796875
  z: 0.07668369140625
rotation: 
  x: 0.3559564530965406
  y: -0.17089815992289328
  z: 0.38464292994074056
  w: 0.8343492307664112",8,0,-5,4,10,0,3,-6,1746825369729138612
0,2.185345888,20250509171609744,None,"translation: 
  x: -0.225028125
  y: -0.00658564453125
  z: 0.06518671875
rotation: 
  x: -0.024417851063313917
  y: 0.314868189461433
  z: 0.8888097787046266
  w: 0.3320827744610693","translation: 
  x: -0.2096244140625
  y: -0.0221009765625
  z: 0.073669921875
rotation: 
  x: 0.3729892188135684
  y: 0.8694128403179773
  z: 0.09596383829376914
  w: 0.3095016922070035","translation: 
  x: -0.19790419921875
  y: -0.05257353515625
  z: 0.08338095703125
rotation: 
  x: 0.4314726124807384
  y: 0.4342807251256329
  z: 0.47396057771653277
  w: 0.6329241717883838","translation: 
  x: -0.22848837890625
  y: -0.1060400390625
  z: 0.07668369140625
rotation: 
  x: 0.3593861043244586
  y: -0.1706595699203781
  z: 0.3844112916160734
  w: 0.8330335515998999",-2,-4,9,2,-3,-3,3,0,1746825369743396520
0,2.185817719,20250509171609744,None,"translation: 
  x: -0.225028125
  y: -0.00658564453125
  z: 0.06518671875
rotation: 
  x: -0.024417851063313917
  y: 0.314868189461433
  z: 0.8888097787046266
  w: 0.3320827744610693","translation: 
  x: -0.2096244140625
  y: -0.0221009765625
  z: 0.073669921875
rotation: 
  x: 0.3729892188135684
  y: 0.8694128403179773
  z: 0.09596383829376914
  w: 0.3095016922070035","translation: 
  x: -0.19790419921875
  y: -0.05257353515625
  z: 0.08338095703125
rotation: 
  x: 0.4314726124807384
  y: 0.4342807251256329
  z: 0.47396057771653277
  w: 0.6329241717883838","translation: 
  x: -0.22848837890625
  y: -0.1060400390625
  z: 0.07668369140625
rotation: 
  x: 0.3593861043244586
  y: -0.1706595699203781
  z: 0.3844112916160734
  w: 0.8330335515998999",5,-4,5,6,3,5,-1,-8,1746825369743568420
0,2.192869425,20250509171609751,None,"translation: 
  x: -0.2252513671875
  y: -0.00680888671875
  z: 0.06529833984375
rotation: 
  x: -0.026249591339970988
  y: 0.3162160073047668
  z: 0.8888233718836689
  w: 0.330622759761123","translation: 
  x: -0.20984765625
  y: -0.02221259765625
  z: 0.07378154296875
rotation: 
  x: 0.37221489924322937
  y: 0.8696815159753252
  z: 0.09546475933361934
  w: 0.3098331958935113","translation: 
  x: -0.1980158203125
  y: -0.05268515625
  z: 0.083492578125
rotation: 
  x: 0.4311221720769175
  y: 0.43368619519037405
  z: 0.47446637232820776
  w: 0.633191612685045","translation: 
  x: -0.2286
  y: -0.10615166015625
  z: 0.07668369140625
rotation: 
  x: 0.361935615448876
  y: -0.1711412252476641
  z: 0.3845184447433252
  w: 0.8317805341209579",1,-2,-2,1,-3,-2,-2,-3,1746825369751005172
0,2.193145275,20250509171609752,None,"translation: 
  x: -0.2252513671875
  y: -0.00680888671875
  z: 0.06529833984375
rotation: 
  x: -0.026249591339970988
  y: 0.3162160073047668
  z: 0.8888233718836689
  w: 0.330622759761123","translation: 
  x: -0.20984765625
  y: -0.02221259765625
  z: 0.07378154296875
rotation: 
  x: 0.37221489924322937
  y: 0.8696815159753252
  z: 0.09546475933361934
  w: 0.3098331958935113","translation: 
  x: -0.1980158203125
  y: -0.05268515625
  z: 0.083492578125
rotation: 
  x: 0.4311221720769175
  y: 0.43368619519037405
  z: 0.47446637232820776
  w: 0.633191612685045","translation: 
  x: -0.2286
  y: -0.10615166015625
  z: 0.07668369140625
rotation: 
  x: 0.361935615448876
  y: -0.1711412252476641
  z: 0.3845184447433252
  w: 0.8317805341209579",3,-3,-2,-6,-12,-1,4,6,1746825369751262187
0,2.200305462,20250509171609759,None,"translation: 
  x: -0.2252513671875
  y: -0.00680888671875
  z: 0.06529833984375
rotation: 
  x: -0.026249591339970988
  y: 0.3162160073047668
  z: 0.8888233718836689
  w: 0.330622759761123","translation: 
  x: -0.20984765625
  y: -0.02221259765625
  z: 0.07378154296875
rotation: 
  x: 0.37221489924322937
  y: 0.8696815159753252
  z: 0.09546475933361934
  w: 0.3098331958935113","translation: 
  x: -0.1980158203125
  y: -0.05268515625
  z: 0.083492578125
rotation: 
  x: 0.4311221720769175
  y: 0.43368619519037405
  z: 0.47446637232820776
  w: 0.633191612685045","translation: 
  x: -0.2286
  y: -0.10615166015625
  z: 0.07668369140625
rotation: 
  x: 0.361935615448876
  y: -0.1711412252476641
  z: 0.3845184447433252
  w: 0.8317805341209579",0,9,1,-4,-9,-1,-5,0,1746825369758508443
0,2.200613022,20250509171609759,None,"translation: 
  x: -0.2252513671875
  y: -0.00680888671875
  z: 0.06529833984375
rotation: 
  x: -0.026249591339970988
  y: 0.3162160073047668
  z: 0.8888233718836689
  w: 0.330622759761123","translation: 
  x: -0.20984765625
  y: -0.02221259765625
  z: 0.07378154296875
rotation: 
  x: 0.37221489924322937
  y: 0.8696815159753252
  z: 0.09546475933361934
  w: 0.3098331958935113","translation: 
  x: -0.1980158203125
  y: -0.05268515625
  z: 0.083492578125
rotation: 
  x: 0.4311221720769175
  y: 0.43368619519037405
  z: 0.47446637232820776
  w: 0.633191612685045","translation: 
  x: -0.2286
  y: -0.10615166015625
  z: 0.07668369140625
rotation: 
  x: 0.361935615448876
  y: -0.1711412252476641
  z: 0.3845184447433252
  w: 0.8317805341209579",-5,-11,-10,0,-7,-2,-5,-5,1746825369758752822
0,2.215444803,20250509171609774,None,"translation: 
  x: -0.225474609375
  y: -0.0069205078125
  z: 0.0654099609375
rotation: 
  x: -0.029056077523254203
  y: 0.3169309968502854
  z: 0.8888962203647642
  w: 0.32950568586245","translation: 
  x: -0.20995927734375
  y: -0.02232421875
  z: 0.07400478515625
rotation: 
  x: 0.37111586812356995
  y: 0.8698028159146173
  z: 0.09546467397126042
  w: 0.31080953955348983","translation: 
  x: -0.1980158203125
  y: -0.05268515625
  z: 0.08360419921875
rotation: 
  x: 0.43073804203090166
  y: 0.4330577763842427
  z: 0.47493508602613593
  w: 0.6335316610256091","translation: 
  x: -0.22871162109374998
  y: -0.10626328125
  z: 0.0767953125
rotation: 
  x: 0.3632968792416404
  y: -0.17188239447991588
  z: 0.3846601029873685
  w: 0.8309683659266955",0,0,12,11,-8,-2,4,-5,1746825369773644685
0,2.216009379,20250509171609774,None,"translation: 
  x: -0.225474609375
  y: -0.0069205078125
  z: 0.0654099609375
rotation: 
  x: -0.029056077523254203
  y: 0.3169309968502854
  z: 0.8888962203647642
  w: 0.32950568586245","translation: 
  x: -0.20995927734375
  y: -0.02232421875
  z: 0.07400478515625
rotation: 
  x: 0.37111586812356995
  y: 0.8698028159146173
  z: 0.09546467397126042
  w: 0.31080953955348983","translation: 
  x: -0.1980158203125
  y: -0.05268515625
  z: 0.08360419921875
rotation: 
  x: 0.43073804203090166
  y: 0.4330577763842427
  z: 0.47493508602613593
  w: 0.6335316610256091","translation: 
  x: -0.22871162109374998
  y: -0.10626328125
  z: 0.0767953125
rotation: 
  x: 0.3632968792416404
  y: -0.17188239447991588
  z: 0.3846601029873685
  w: 0.8309683659266955",-4,2,3,1,4,-1,-6,1,1746825369773879766
0,2.222891331,20250509171609781,None,"translation: 
  x: -0.2256978515625
  y: -0.00714375
  z: 0.06552158203125
rotation: 
  x: -0.03247638551300295
  y: 0.3173162629635138
  z: 0.8889494846623104
  w: 0.3286707887255787","translation: 
  x: -0.2100708984375
  y: -0.02232421875
  z: 0.07411640625
rotation: 
  x: 0.3700228331898285
  y: 0.8698161288279536
  z: 0.09558821457856671
  w: 0.31203509126796486","translation: 
  x: -0.19835068359375
  y: -0.05279677734375
  z: 0.08405068359375
rotation: 
  x: 0.42817669089562543
  y: 0.4293976110293455
  z: 0.4781123243647759
  w: 0.6353668375879199","translation: 
  x: -0.2288232421875
  y: -0.10637490234375
  z: 0.07690693359375
rotation: 
  x: 0.36411966316704103
  y: -0.17296599487351566
  z: 0.3848706999549717
  w: 0.8302856013617879",4,0,-1,10,15,-3,-1,0,1746825369781075000
0,2.223136425,20250509171609782,None,"translation: 
  x: -0.2256978515625
  y: -0.00714375
  z: 0.06552158203125
rotation: 
  x: -0.03247638551300295
  y: 0.3173162629635138
  z: 0.8889494846623104
  w: 0.3286707887255787","translation: 
  x: -0.2100708984375
  y: -0.02232421875
  z: 0.07411640625
rotation: 
  x: 0.3700228331898285
  y: 0.8698161288279536
  z: 0.09558821457856671
  w: 0.31203509126796486","translation: 
  x: -0.19835068359375
  y: -0.05279677734375
  z: 0.08405068359375
rotation: 
  x: 0.42817669089562543
  y: 0.4293976110293455
  z: 0.4781123243647759
  w: 0.6353668375879199","translation: 
  x: -0.2288232421875
  y: -0.10637490234375
  z: 0.07690693359375
rotation: 
  x: 0.36411966316704103
  y: -0.17296599487351566
  z: 0.3848706999549717
  w: 0.8302856013617879",0,-1,-5,-5,8,-1,2,-3,1746825369781260251
0,2.230044842,20250509171609789,None,"translation: 
  x: -0.22603271484375
  y: -0.0073669921875
  z: 0.06574482421875
rotation: 
  x: -0.03723856450011288
  y: 0.3171993133485026
  z: 0.8892080828010565
  w: 0.3275772739468948","translation: 
  x: -0.21040576171875
  y: -0.02243583984375
  z: 0.07445126953125
rotation: 
  x: 0.3678434834334385
  y: 0.8698588846542481
  z: 0.09595916959133177
  w: 0.3143700530504826","translation: 
  x: -0.1989087890625
  y: -0.053131640625
  z: 0.0850552734375
rotation: 
  x: 0.4230120567545866
  y: 0.42240164974628264
  z: 0.4844190017899566
  w: 0.6387298934891767","translation: 
  x: -0.22893486328124998
  y: -0.10637490234375
  z: 0.0770185546875
rotation: 
  x: 0.3642823000652962
  y: -0.1738398107550207
  z: 0.38491356974057606
  w: 0.8300118492439508",-4,-1,1,9,9,1,10,0,1746825369788509845
0,2.230256319,20250509171609789,None,"translation: 
  x: -0.22603271484375
  y: -0.0073669921875
  z: 0.06574482421875
rotation: 
  x: -0.03723856450011288
  y: 0.3171993133485026
  z: 0.8892080828010565
  w: 0.3275772739468948","translation: 
  x: -0.21040576171875
  y: -0.02243583984375
  z: 0.07445126953125
rotation: 
  x: 0.3678434834334385
  y: 0.8698588846542481
  z: 0.09595916959133177
  w: 0.3143700530504826","translation: 
  x: -0.1989087890625
  y: -0.053131640625
  z: 0.0850552734375
rotation: 
  x: 0.4230120567545866
  y: 0.42240164974628264
  z: 0.4844190017899566
  w: 0.6387298934891767","translation: 
  x: -0.22893486328124998
  y: -0.10637490234375
  z: 0.0770185546875
rotation: 
  x: 0.3642823000652962
  y: -0.1738398107550207
  z: 0.38491356974057606
  w: 0.8300118492439508",-4,-7,-1,1,-7,5,0,-2,1746825369788747787
0,2.2448127270000002,20250509171609803,None,"translation: 
  x: -0.2265908203125
  y: -0.007590234375
  z: 0.0660796875
rotation: 
  x: -0.044192999764544216
  y: 0.31691996516231147
  z: 0.8897198405635307
  w: 0.32558765296143477","translation: 
  x: -0.2109638671875
  y: -0.02265908203125
  z: 0.07489775390625
rotation: 
  x: 0.3631974043943977
  y: 0.8702087726128627
  z: 0.0968119467847924
  w: 0.3185149674168012","translation: 
  x: -0.19913203125
  y: -0.053131640625
  z: 0.0855017578125
rotation: 
  x: 0.420193641711658
  y: 0.4194611716796214
  z: 0.4878250413363699
  w: 0.6399346513226354","translation: 
  x: -0.229046484375
  y: -0.10637490234375
  z: 0.07713017578125
rotation: 
  x: 0.3643863578825081
  y: -0.17444157635313373
  z: 0.3848945348085588
  w: 0.8298487306148378",6,-13,-8,-16,-11,1,-5,0,1746825369803199052
0,2.244949579,20250509171609803,None,"translation: 
  x: -0.2265908203125
  y: -0.007590234375
  z: 0.0660796875
rotation: 
  x: -0.044192999764544216
  y: 0.31691996516231147
  z: 0.8897198405635307
  w: 0.32558765296143477","translation: 
  x: -0.2109638671875
  y: -0.02265908203125
  z: 0.07489775390625
rotation: 
  x: 0.3631974043943977
  y: 0.8702087726128627
  z: 0.0968119467847924
  w: 0.3185149674168012","translation: 
  x: -0.19913203125
  y: -0.053131640625
  z: 0.0855017578125
rotation: 
  x: 0.420193641711658
  y: 0.4194611716796214
  z: 0.4878250413363699
  w: 0.6399346513226354","translation: 
  x: -0.229046484375
  y: -0.10637490234375
  z: 0.07713017578125
rotation: 
  x: 0.3643863578825081
  y: -0.17444157635313373
  z: 0.3848945348085588
  w: 0.8298487306148378",-1,-6,4,-7,-1,2,1,-8,1746825369803303480
0,2.252418757,20250509171609811,None,"translation: 
  x: -0.2265908203125
  y: -0.007590234375
  z: 0.0660796875
rotation: 
  x: -0.044192999764544216
  y: 0.31691996516231147
  z: 0.8897198405635307
  w: 0.32558765296143477","translation: 
  x: -0.2109638671875
  y: -0.02265908203125
  z: 0.07489775390625
rotation: 
  x: 0.3631974043943977
  y: 0.8702087726128627
  z: 0.0968119467847924
  w: 0.3185149674168012","translation: 
  x: -0.19913203125
  y: -0.053131640625
  z: 0.0855017578125
rotation: 
  x: 0.420193641711658
  y: 0.4194611716796214
  z: 0.4878250413363699
  w: 0.6399346513226354","translation: 
  x: -0.229046484375
  y: -0.10637490234375
  z: 0.07713017578125
rotation: 
  x: 0.3643863578825081
  y: -0.17444157635313373
  z: 0.3848945348085588
  w: 0.8298487306148378",-4,-3,-3,-4,4,-5,0,1,1746825369810919761
0,2.252604008,20250509171609811,None,"translation: 
  x: -0.2265908203125
  y: -0.007590234375
  z: 0.0660796875
rotation: 
  x: -0.044192999764544216
  y: 0.31691996516231147
  z: 0.8897198405635307
  w: 0.32558765296143477","translation: 
  x: -0.2109638671875
  y: -0.02265908203125
  z: 0.07489775390625
rotation: 
  x: 0.3631974043943977
  y: 0.8702087726128627
  z: 0.0968119467847924
  w: 0.3185149674168012","translation: 
  x: -0.19913203125
  y: -0.053131640625
  z: 0.0855017578125
rotation: 
  x: 0.420193641711658
  y: 0.4194611716796214
  z: 0.4878250413363699
  w: 0.6399346513226354","translation: 
  x: -0.229046484375
  y: -0.10637490234375
  z: 0.07713017578125
rotation: 
  x: 0.3643863578825081
  y: -0.17444157635313373
  z: 0.3848945348085588
  w: 0.8298487306148378",-2,-4,-1,-7,-13,-2,4,3,1746825369811079025
0,2.260071993,20250509171609819,None,"translation: 
  x: -0.22737216796875
  y: -0.00803671875
  z: 0.0663029296875
rotation: 
  x: -0.05103368260635236
  y: 0.3171902091179507
  z: 0.8904034623160951
  w: 0.3224400855583171","translation: 
  x: -0.21163359375
  y: -0.02288232421875
  z: 0.075455859375
rotation: 
  x: 0.3569674229905029
  y: 0.8712983918889259
  z: 0.09766550560615675
  w: 0.3222961685003172","translation: 
  x: -0.19946689453125
  y: -0.05324326171875
  z: 0.0859482421875
rotation: 
  x: 0.41738742612087965
  y: 0.41714326851566125
  z: 0.4912451016994501
  w: 0.6406695560931197","translation: 
  x: -0.2292697265625
  y: -0.1064865234375
  z: 0.07735341796875
rotation: 
  x: 0.36463606970787127
  y: -0.17554290868427147
  z: 0.3846562623533654
  w: 0.8296172513340119",-1,-3,-8,-10,0,7,5,-6,1746825369818376779
0,2.26021719,20250509171609819,None,"translation: 
  x: -0.22737216796875
  y: -0.00803671875
  z: 0.0663029296875
rotation: 
  x: -0.05103368260635236
  y: 0.3171902091179507
  z: 0.8904034623160951
  w: 0.3224400855583171","translation: 
  x: -0.21163359375
  y: -0.02288232421875
  z: 0.075455859375
rotation: 
  x: 0.3569674229905029
  y: 0.8712983918889259
  z: 0.09766550560615675
  w: 0.3222961685003172","translation: 
  x: -0.19946689453125
  y: -0.05324326171875
  z: 0.0859482421875
rotation: 
  x: 0.41738742612087965
  y: 0.41714326851566125
  z: 0.4912451016994501
  w: 0.6406695560931197","translation: 
  x: -0.2292697265625
  y: -0.1064865234375
  z: 0.07735341796875
rotation: 
  x: 0.36463606970787127
  y: -0.17554290868427147
  z: 0.3846562623533654
  w: 0.8296172513340119",0,-5,-5,3,-3,-2,3,2,1746825369818571805
0,2.27500248,20250509171609833,None,"translation: 
  x: -0.228153515625
  y: -0.00837158203125
  z: 0.06641455078125
rotation: 
  x: -0.05640524814734279
  y: 0.31840884668456704
  z: 0.8910075778772892
  w: 0.3186530252479755","translation: 
  x: -0.2123033203125
  y: -0.02310556640625
  z: 0.07579072265625
rotation: 
  x: 0.3508864497431066
  y: 0.8730650668451482
  z: 0.09779403140021864
  w: 0.3241487557647697","translation: 
  x: -0.19969013671875
  y: -0.0533548828125
  z: 0.08628310546875
rotation: 
  x: 0.4149851582887549
  y: 0.41559561012501367
  z: 0.4943438970024032
  w: 0.6408523377045231","translation: 
  x: -0.22938134765624998
  y: -0.1064865234375
  z: 0.0774650390625
rotation: 
  x: 0.36498558158912014
  y: -0.1761452154625754
  z: 0.3843945138542272
  w: 0.829457199631462",-4,-2,-9,3,11,-7,-2,-4,1746825369833485603
0,2.27537179,20250509171609834,None,"translation: 
  x: -0.228153515625
  y: -0.00837158203125
  z: 0.06641455078125
rotation: 
  x: -0.05640524814734279
  y: 0.31840884668456704
  z: 0.8910075778772892
  w: 0.3186530252479755","translation: 
  x: -0.2123033203125
  y: -0.02310556640625
  z: 0.07579072265625
rotation: 
  x: 0.3508864497431066
  y: 0.8730650668451482
  z: 0.09779403140021864
  w: 0.3241487557647697","translation: 
  x: -0.19969013671875
  y: -0.0533548828125
  z: 0.08628310546875
rotation: 
  x: 0.4149851582887549
  y: 0.41559561012501367
  z: 0.4943438970024032
  w: 0.6408523377045231","translation: 
  x: -0.22938134765624998
  y: -0.1064865234375
  z: 0.0774650390625
rotation: 
  x: 0.36498558158912014
  y: -0.1761452154625754
  z: 0.3843945138542272
  w: 0.829457199631462",1,5,1,0,4,1,-8,4,1746825369833853721
0,2.28270483,20250509171609841,None,"translation: 
  x: -0.22893486328124998
  y: -0.00881806640625
  z: 0.066526171875
rotation: 
  x: -0.06079592868154541
  y: 0.32058254762598043
  z: 0.8915515404845908
  w: 0.31411229818798464","translation: 
  x: -0.212973046875
  y: -0.02332880859375
  z: 0.07601396484375
rotation: 
  x: 0.3449033055791498
  y: 0.8752608133440442
  z: 0.09742755322200408
  w: 0.3247585107400136","translation: 
  x: -0.20013662109375
  y: -0.0533548828125
  z: 0.08661796875
rotation: 
  x: 0.41227606718434473
  y: 0.414717737703648
  z: 0.4978566188859218
  w: 0.6404501772132286","translation: 
  x: -0.22960458984374998
  y: -0.10659814453125
  z: 0.07768828125
rotation: 
  x: 0.3662045475574745
  y: -0.17699886465277936
  z: 0.3839044340227524
  w: 0.8289650274876031",-1,9,-6,-2,-2,-3,0,-6,1746825369840953111
0,2.28293705,20250509171609841,None,"translation: 
  x: -0.22893486328124998
  y: -0.00881806640625
  z: 0.066526171875
rotation: 
  x: -0.06079592868154541
  y: 0.32058254762598043
  z: 0.8915515404845908
  w: 0.31411229818798464","translation: 
  x: -0.212973046875
  y: -0.02332880859375
  z: 0.07601396484375
rotation: 
  x: 0.3449033055791498
  y: 0.8752608133440442
  z: 0.09742755322200408
  w: 0.3247585107400136","translation: 
  x: -0.20013662109375
  y: -0.0533548828125
  z: 0.08661796875
rotation: 
  x: 0.41227606718434473
  y: 0.414717737703648
  z: 0.4978566188859218
  w: 0.6404501772132286","translation: 
  x: -0.22960458984374998
  y: -0.10659814453125
  z: 0.07768828125
rotation: 
  x: 0.3662045475574745
  y: -0.17699886465277936
  z: 0.3839044340227524
  w: 0.8289650274876031",-5,-7,6,10,4,-1,-1,3,1746825369841118812
