gt,time_elapsed,current_time,current_task,trakstar0,trakstar1,trakstar2,trakstar3,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,5.548429489,20250509170424821,None,"translation: 
  x: -0.28452216796875
  y: 0.00881806640625
  z: -0.02355205078125
rotation: 
  x: -0.550366234016859
  y: 0.5497558011929717
  z: 0.551098753405524
  w: 0.30192007469469667","translation: 
  x: -0.28429892578125
  y: 0.013059667968749999
  z: 0.01127373046875
rotation: 
  x: 0.04810116875545177
  y: 0.5234969838156779
  z: 0.2911707804105392
  w: 0.799285156959245","translation: 
  x: -0.2962423828125
  y: -0.01998017578125
  z: 0.03303984375
rotation: 
  x: -0.05993694008409577
  y: -0.25341973037593246
  z: 0.7071582360634763
  w: 0.6573532023479751","translation: 
  x: -0.28965673828125
  y: -0.0770185546875
  z: 0.02109638671875
rotation: 
  x: 0.005371037846052484
  y: -0.03540002216716408
  z: 0.6417169535613158
  w: 0.766105307314213",-1,-6,1,-8,-2,-1,-9,-5,1746824664820831060
0,5.548652172,20250509170424821,None,"translation: 
  x: -0.28452216796875
  y: 0.00881806640625
  z: -0.02355205078125
rotation: 
  x: -0.550366234016859
  y: 0.5497558011929717
  z: 0.551098753405524
  w: 0.30192007469469667","translation: 
  x: -0.28429892578125
  y: 0.013059667968749999
  z: 0.01127373046875
rotation: 
  x: 0.04810116875545177
  y: 0.5234969838156779
  z: 0.2911707804105392
  w: 0.799285156959245","translation: 
  x: -0.2962423828125
  y: -0.01998017578125
  z: 0.03303984375
rotation: 
  x: -0.05993694008409577
  y: -0.25341973037593246
  z: 0.7071582360634763
  w: 0.6573532023479751","translation: 
  x: -0.28965673828125
  y: -0.0770185546875
  z: 0.02109638671875
rotation: 
  x: 0.005371037846052484
  y: -0.03540002216716408
  z: 0.6417169535613158
  w: 0.766105307314213",-1,-11,-12,4,3,-2,-1,9,1746824664821007728
0,5.562769651,20250509170424835,None,"translation: 
  x: -0.28452216796875
  y: 0.00881806640625
  z: -0.0234404296875
rotation: 
  x: 0.5523123294115464
  y: -0.5492602055752757
  z: -0.5501148002494315
  w: -0.30106149520974207","translation: 
  x: -0.284410546875
  y: 0.013059667968749999
  z: 0.01127373046875
rotation: 
  x: 0.04565949935350218
  y: 0.5220321369935169
  z: 0.2925137979973027
  w: 0.7998958282463804","translation: 
  x: -0.2962423828125
  y: -0.020091796874999998
  z: 0.03303984375
rotation: 
  x: -0.06067074352349663
  y: -0.25391377571201806
  z: 0.7081508715891427
  w: 0.6560253032098005","translation: 
  x: -0.28965673828125
  y: -0.0770185546875
  z: 0.0212080078125
rotation: 
  x: 0.005371014596606867
  y: -0.035521937445740864
  z: 0.6417141757809612
  w: 0.7661019910978338",0,1,2,-6,-10,2,1,0,1746824664835364818
0,5.5629174710000004,20250509170424836,None,"translation: 
  x: -0.28452216796875
  y: 0.00881806640625
  z: -0.0234404296875
rotation: 
  x: 0.5523123294115464
  y: -0.5492602055752757
  z: -0.5501148002494315
  w: -0.30106149520974207","translation: 
  x: -0.284410546875
  y: 0.013059667968749999
  z: 0.01127373046875
rotation: 
  x: 0.04565949935350218
  y: 0.5220321369935169
  z: 0.2925137979973027
  w: 0.7998958282463804","translation: 
  x: -0.2962423828125
  y: -0.020091796874999998
  z: 0.03303984375
rotation: 
  x: -0.06067074352349663
  y: -0.25391377571201806
  z: 0.7081508715891427
  w: 0.6560253032098005","translation: 
  x: -0.28965673828125
  y: -0.0770185546875
  z: 0.0212080078125
rotation: 
  x: 0.005371014596606867
  y: -0.035521937445740864
  z: 0.6417141757809612
  w: 0.7661019910978338",6,10,0,0,-6,-4,-6,-3,1746824664835635423
0,5.5706245899999995,20250509170424843,None,"translation: 
  x: -0.28452216796875
  y: 0.0087064453125
  z: -0.0234404296875
rotation: 
  x: 0.5537884589435669
  y: -0.5489049628329534
  z: -0.5495153998467801
  w: -0.3000908359971974","translation: 
  x: -0.28452216796875
  y: 0.013059667968749999
  z: 0.0113853515625
rotation: 
  x: 0.044317860639665335
  y: 0.5215589549659788
  z: 0.2934989999387203
  w: 0.7999190713804055","translation: 
  x: -0.2962423828125
  y: -0.020091796874999998
  z: 0.03315146484375
rotation: 
  x: -0.061160439196386654
  y: -0.254163741331092
  z: 0.7090216184682911
  w: 0.654941629318592","translation: 
  x: -0.28965673828125
  y: -0.0770185546875
  z: 0.0212080078125
rotation: 
  x: 0.0054930556084687825
  y: -0.03564382750384189
  z: 0.6417109629715643
  w: 0.7660981555277797",6,-3,-11,12,-4,2,2,8,1746824664842972993
0,5.570843935,20250509170424843,None,"translation: 
  x: -0.28452216796875
  y: 0.0087064453125
  z: -0.0234404296875
rotation: 
  x: 0.5537884589435669
  y: -0.5489049628329534
  z: -0.5495153998467801
  w: -0.3000908359971974","translation: 
  x: -0.28452216796875
  y: 0.013059667968749999
  z: 0.0113853515625
rotation: 
  x: 0.044317860639665335
  y: 0.5215589549659788
  z: 0.2934989999387203
  w: 0.7999190713804055","translation: 
  x: -0.2962423828125
  y: -0.020091796874999998
  z: 0.03315146484375
rotation: 
  x: -0.061160439196386654
  y: -0.254163741331092
  z: 0.7090216184682911
  w: 0.654941629318592","translation: 
  x: -0.28965673828125
  y: -0.0770185546875
  z: 0.0212080078125
rotation: 
  x: 0.0054930556084687825
  y: -0.03564382750384189
  z: 0.6417109629715643
  w: 0.7660981555277797",3,-1,0,-7,5,7,5,7,1746824664843168735
0,5.578079938,20250509170424851,None,"translation: 
  x: -0.28452216796875
  y: 0.0087064453125
  z: -0.0234404296875
rotation: 
  x: 0.5550362539683735
  y: -0.5486874010853214
  z: -0.5489315877346697
  w: -0.29925073877617325","translation: 
  x: -0.2846337890625
  y: 0.013059667968749999
  z: 0.0113853515625
rotation: 
  x: 0.043216231359027905
  y: 0.521280530799574
  z: 0.2939680370410713
  w: 0.7999885991404232","translation: 
  x: -0.2962423828125
  y: -0.020091796874999998
  z: 0.03315146484375
rotation: 
  x: -0.06152582078380676
  y: -0.2542823108981537
  z: 0.7097442897560564
  w: 0.6540780709516598","translation: 
  x: -0.28965673828125
  y: -0.07713017578125
  z: 0.02131962890625
rotation: 
  x: 0.005615180406362457
  y: -0.03576625780574346
  z: 0.6418395342750823
  w: 0.7659838489114",-4,-5,2,-1,8,-5,7,0,1746824664850532054
0,5.578280687,20250509170424851,None,"translation: 
  x: -0.28452216796875
  y: 0.0087064453125
  z: -0.0234404296875
rotation: 
  x: 0.5550362539683735
  y: -0.5486874010853214
  z: -0.5489315877346697
  w: -0.29925073877617325","translation: 
  x: -0.2846337890625
  y: 0.013059667968749999
  z: 0.0113853515625
rotation: 
  x: 0.043216231359027905
  y: 0.521280530799574
  z: 0.2939680370410713
  w: 0.7999885991404232","translation: 
  x: -0.2962423828125
  y: -0.020091796874999998
  z: 0.03315146484375
rotation: 
  x: -0.06152582078380676
  y: -0.2542823108981537
  z: 0.7097442897560564
  w: 0.6540780709516598","translation: 
  x: -0.28965673828125
  y: -0.07713017578125
  z: 0.02131962890625
rotation: 
  x: 0.005615180406362457
  y: -0.03576625780574346
  z: 0.6418395342750823
  w: 0.7659838489114",3,-2,0,-3,-2,-4,6,2,1746824664850796222
0,5.593555927,20250509170424866,None,"translation: 
  x: -0.28452216796875
  y: 0.00859482421875
  z: -0.0234404296875
rotation: 
  x: 0.5560833496427404
  y: -0.5485142678254299
  z: -0.5483921858606345
  w: -0.2986124858893839","translation: 
  x: -0.2846337890625
  y: 0.013059667968749999
  z: 0.0113853515625
rotation: 
  x: 0.042244945582733055
  y: 0.520858201895778
  z: 0.2942494764577649
  w: 0.8002120617029839","translation: 
  x: -0.2962423828125
  y: -0.020091796874999998
  z: 0.0332630859375
rotation: 
  x: -0.06201012067315302
  y: -0.2542659081932633
  z: 0.7103088429076327
  w: 0.6534255432350161","translation: 
  x: -0.28965673828125
  y: -0.07713017578125
  z: 0.02143125
rotation: 
  x: 0.005859284852965585
  y: -0.0358881197244142
  z: 0.641835828268605
  w: 0.7659794260908134",-7,-2,-8,-12,-14,-7,3,-1,1746824664865903139
0,5.593776464,20250509170424866,None,"translation: 
  x: -0.28452216796875
  y: 0.00859482421875
  z: -0.0234404296875
rotation: 
  x: 0.5560833496427404
  y: -0.5485142678254299
  z: -0.5483921858606345
  w: -0.2986124858893839","translation: 
  x: -0.2846337890625
  y: 0.013059667968749999
  z: 0.0113853515625
rotation: 
  x: 0.042244945582733055
  y: 0.520858201895778
  z: 0.2942494764577649
  w: 0.8002120617029839","translation: 
  x: -0.2962423828125
  y: -0.020091796874999998
  z: 0.0332630859375
rotation: 
  x: -0.06201012067315302
  y: -0.2542659081932633
  z: 0.7103088429076327
  w: 0.6534255432350161","translation: 
  x: -0.28965673828125
  y: -0.07713017578125
  z: 0.02143125
rotation: 
  x: 0.005859284852965585
  y: -0.0358881197244142
  z: 0.641835828268605
  w: 0.7659794260908134",1,8,-5,2,-1,-2,-3,6,1746824664866107463
0,5.600494146,20250509170424873,None,"translation: 
  x: -0.28452216796875
  y: 0.00859482421875
  z: -0.0234404296875
rotation: 
  x: 0.5560833496427404
  y: -0.5485142678254299
  z: -0.5483921858606345
  w: -0.2986124858893839","translation: 
  x: -0.2846337890625
  y: 0.013059667968749999
  z: 0.0113853515625
rotation: 
  x: 0.042244945582733055
  y: 0.520858201895778
  z: 0.2942494764577649
  w: 0.8002120617029839","translation: 
  x: -0.2962423828125
  y: -0.020091796874999998
  z: 0.0332630859375
rotation: 
  x: -0.06201012067315302
  y: -0.2542659081932633
  z: 0.7103088429076327
  w: 0.6534255432350161","translation: 
  x: -0.28965673828125
  y: -0.07713017578125
  z: 0.02143125
rotation: 
  x: 0.005859284852965585
  y: -0.0358881197244142
  z: 0.641835828268605
  w: 0.7659794260908134",-8,4,10,0,-6,-10,-1,-5,1746824664872864246
0,5.6006863110000005,20250509170424873,None,"translation: 
  x: -0.28452216796875
  y: 0.00859482421875
  z: -0.0234404296875
rotation: 
  x: 0.5560833496427404
  y: -0.5485142678254299
  z: -0.5483921858606345
  w: -0.2986124858893839","translation: 
  x: -0.2846337890625
  y: 0.013059667968749999
  z: 0.0113853515625
rotation: 
  x: 0.042244945582733055
  y: 0.520858201895778
  z: 0.2942494764577649
  w: 0.8002120617029839","translation: 
  x: -0.2962423828125
  y: -0.020091796874999998
  z: 0.0332630859375
rotation: 
  x: -0.06201012067315302
  y: -0.2542659081932633
  z: 0.7103088429076327
  w: 0.6534255432350161","translation: 
  x: -0.28965673828125
  y: -0.07713017578125
  z: 0.02143125
rotation: 
  x: 0.005859284852965585
  y: -0.0358881197244142
  z: 0.641835828268605
  w: 0.7659794260908134",0,2,-5,3,8,3,-7,-7,1746824664873018264
0,5.608184814,20250509170424881,None,"translation: 
  x: -0.284410546875
  y: 0.00859482421875
  z: -0.0234404296875
rotation: 
  x: 0.5569778245477163
  y: -0.5484314747628983
  z: -0.5478210212068398
  w: -0.2981455167789398","translation: 
  x: -0.2846337890625
  y: 0.0131712890625
  z: 0.0113853515625
rotation: 
  x: 0.04126563900960275
  y: 0.5204598198163801
  z: 0.2942313313998302
  w: 0.8005289792484177","translation: 
  x: -0.2962423828125
  y: -0.020091796874999998
  z: 0.0332630859375
rotation: 
  x: -0.06262175351334302
  y: -0.25427117459706333
  z: 0.7106897640442165
  w: 0.6529507983291848","translation: 
  x: -0.28965673828125
  y: -0.07713017578125
  z: 0.02154287109375
rotation: 
  x: 0.006103386026132865
  y: -0.036009977554183906
  z: 0.6418320745081322
  w: 0.7659749462796748",4,-7,-10,-11,-14,-10,-2,-3,1746824664880591630
0,5.608406543,20250509170424881,None,"translation: 
  x: -0.284410546875
  y: 0.00859482421875
  z: -0.0234404296875
rotation: 
  x: 0.5569778245477163
  y: -0.5484314747628983
  z: -0.5478210212068398
  w: -0.2981455167789398","translation: 
  x: -0.2846337890625
  y: 0.0131712890625
  z: 0.0113853515625
rotation: 
  x: 0.04126563900960275
  y: 0.5204598198163801
  z: 0.2942313313998302
  w: 0.8005289792484177","translation: 
  x: -0.2962423828125
  y: -0.020091796874999998
  z: 0.0332630859375
rotation: 
  x: -0.06262175351334302
  y: -0.25427117459706333
  z: 0.7106897640442165
  w: 0.6529507983291848","translation: 
  x: -0.28965673828125
  y: -0.07713017578125
  z: 0.02154287109375
rotation: 
  x: 0.006103386026132865
  y: -0.036009977554183906
  z: 0.6418320745081322
  w: 0.7659749462796748",-6,-4,0,3,7,-3,3,5,1746824664880754947
0,5.623415947,20250509170424896,None,"translation: 
  x: -0.284410546875
  y: 0.00859482421875
  z: -0.0234404296875
rotation: 
  x: 0.5579354846076672
  y: -0.548290648002852
  z: -0.5471918691491388
  w: -0.2977690693562583","translation: 
  x: -0.2846337890625
  y: 0.0131712890625
  z: 0.0113853515625
rotation: 
  x: 0.04028896181578147
  y: 0.5199717829497372
  z: 0.2942315090182828
  w: 0.8008957257925042","translation: 
  x: -0.2962423828125
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.06323336460371148
  y: -0.2542762518716816
  z: 0.7110701714606555
  w: 0.6524755478896487","translation: 
  x: -0.2895451171875
  y: -0.07713017578125
  z: 0.0216544921875
rotation: 
  x: 0.0063474838713962175
  y: -0.036131831267947695
  z: 0.6418282729961791
  w: 0.7659704094809858",-7,-7,-16,-9,6,-3,-2,-2,1746824664895631551
0,5.623745441,20250509170424896,None,"translation: 
  x: -0.284410546875
  y: 0.00859482421875
  z: -0.0234404296875
rotation: 
  x: 0.5579354846076672
  y: -0.548290648002852
  z: -0.5471918691491388
  w: -0.2977690693562583","translation: 
  x: -0.2846337890625
  y: 0.0131712890625
  z: 0.0113853515625
rotation: 
  x: 0.04028896181578147
  y: 0.5199717829497372
  z: 0.2942315090182828
  w: 0.8008957257925042","translation: 
  x: -0.2962423828125
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.06323336460371148
  y: -0.2542762518716816
  z: 0.7110701714606555
  w: 0.6524755478896487","translation: 
  x: -0.2895451171875
  y: -0.07713017578125
  z: 0.0216544921875
rotation: 
  x: 0.0063474838713962175
  y: -0.036131831267947695
  z: 0.6418282729961791
  w: 0.7659704094809858",-6,-1,5,-2,-1,11,5,0,1746824664895835399
0,5.630209207,20250509170424903,None,"translation: 
  x: -0.284410546875
  y: 0.008483203125
  z: -0.0234404296875
rotation: 
  x: 0.5588081814910795
  y: -0.5483083991864622
  z: -0.5464770418077499
  w: -0.29741243830287734","translation: 
  x: -0.2846337890625
  y: 0.0131712890625
  z: 0.0113853515625
rotation: 
  x: 0.039555964740633255
  y: 0.5195993393090591
  z: 0.2943500956471198
  w: 0.8011303723087513","translation: 
  x: -0.29635400390625
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.06396454208001748
  y: -0.2543933314785428
  z: 0.7114224260350036
  w: 0.6519744642163614","translation: 
  x: -0.2895451171875
  y: -0.07713017578125
  z: 0.0216544921875
rotation: 
  x: 0.006591678123666839
  y: -0.036254229680167616
  z: 0.6419562083771092
  w: 0.7658553434793657",-2,-5,-2,-6,-3,5,-6,5,1746824664902861356
0,5.630663156,20250509170424903,None,"translation: 
  x: -0.284410546875
  y: 0.008483203125
  z: -0.0234404296875
rotation: 
  x: 0.5588081814910795
  y: -0.5483083991864622
  z: -0.5464770418077499
  w: -0.29741243830287734","translation: 
  x: -0.2846337890625
  y: 0.0131712890625
  z: 0.0113853515625
rotation: 
  x: 0.039555964740633255
  y: 0.5195993393090591
  z: 0.2943500956471198
  w: 0.8011303723087513","translation: 
  x: -0.29635400390625
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.06396454208001748
  y: -0.2543933314785428
  z: 0.7114224260350036
  w: 0.6519744642163614","translation: 
  x: -0.2895451171875
  y: -0.07713017578125
  z: 0.0216544921875
rotation: 
  x: 0.006591678123666839
  y: -0.036254229680167616
  z: 0.6419562083771092
  w: 0.7658553434793657",-9,4,-1,3,5,-7,1,-1,1746824664903045654
0,5.637901306,20250509170424911,None,"translation: 
  x: -0.284410546875
  y: 0.008483203125
  z: -0.0234404296875
rotation: 
  x: 0.5588081814910795
  y: -0.5483083991864622
  z: -0.5464770418077499
  w: -0.29741243830287734","translation: 
  x: -0.2846337890625
  y: 0.0131712890625
  z: 0.0113853515625
rotation: 
  x: 0.039555964740633255
  y: 0.5195993393090591
  z: 0.2943500956471198
  w: 0.8011303723087513","translation: 
  x: -0.29635400390625
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.06396454208001748
  y: -0.2543933314785428
  z: 0.7114224260350036
  w: 0.6519744642163614","translation: 
  x: -0.2895451171875
  y: -0.07713017578125
  z: 0.0216544921875
rotation: 
  x: 0.006591678123666839
  y: -0.036254229680167616
  z: 0.6419562083771092
  w: 0.7658553434793657",1,-5,-4,-10,-1,-2,9,-1,1746824664910415410
0,5.638088941,20250509170424911,None,"translation: 
  x: -0.284410546875
  y: 0.008483203125
  z: -0.0234404296875
rotation: 
  x: 0.5588081814910795
  y: -0.5483083991864622
  z: -0.5464770418077499
  w: -0.29741243830287734","translation: 
  x: -0.2846337890625
  y: 0.0131712890625
  z: 0.0113853515625
rotation: 
  x: 0.039555964740633255
  y: 0.5195993393090591
  z: 0.2943500956471198
  w: 0.8011303723087513","translation: 
  x: -0.29635400390625
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.06396454208001748
  y: -0.2543933314785428
  z: 0.7114224260350036
  w: 0.6519744642163614","translation: 
  x: -0.2895451171875
  y: -0.07713017578125
  z: 0.0216544921875
rotation: 
  x: 0.006591678123666839
  y: -0.036254229680167616
  z: 0.6419562083771092
  w: 0.7658553434793657",0,4,1,2,-7,-1,2,-2,1746824664910580635
0,5.6531465050000005,20250509170424926,None,"translation: 
  x: -0.28429892578125
  y: 0.008483203125
  z: -0.0234404296875
rotation: 
  x: 0.5596430153384848
  y: -0.5481669151112123
  z: -0.5459693640038622
  w: -0.2970356580101514","translation: 
  x: -0.2846337890625
  y: 0.0131712890625
  z: 0.0113853515625
rotation: 
  x: 0.03882429291254263
  y: 0.519366484433825
  z: 0.2944785990724932
  w: 0.8012699194497397","translation: 
  x: -0.29635400390625
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.06445498830802368
  y: -0.25440188567030564
  z: 0.711690495901095
  w: 0.6516301658868001","translation: 
  x: -0.28943349609375
  y: -0.07713017578125
  z: 0.02176611328125
rotation: 
  x: 0.006835742439925595
  y: -0.0364979819560313
  z: 0.641949455206584
  w: 0.7658472869302354",7,-2,6,5,2,0,6,-3,1746824664925518274
0,5.653726816,20250509170424926,None,"translation: 
  x: -0.28429892578125
  y: 0.008483203125
  z: -0.0234404296875
rotation: 
  x: 0.5596430153384848
  y: -0.5481669151112123
  z: -0.5459693640038622
  w: -0.2970356580101514","translation: 
  x: -0.2846337890625
  y: 0.0131712890625
  z: 0.0113853515625
rotation: 
  x: 0.03882429291254263
  y: 0.519366484433825
  z: 0.2944785990724932
  w: 0.8012699194497397","translation: 
  x: -0.29635400390625
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.06445498830802368
  y: -0.25440188567030564
  z: 0.711690495901095
  w: 0.6516301658868001","translation: 
  x: -0.28943349609375
  y: -0.07713017578125
  z: 0.02176611328125
rotation: 
  x: 0.006835742439925595
  y: -0.0364979819560313
  z: 0.641949455206584
  w: 0.7658472869302354",0,2,-7,-5,-14,-4,-4,-12,1746824664925695896
0,5.660676479,20250509170424933,None,"translation: 
  x: -0.28429892578125
  y: 0.00837158203125
  z: -0.0234404296875
rotation: 
  x: 0.5603098337649813
  y: -0.5479778892868242
  z: -0.5456580185434086
  w: -0.29669925823685006","translation: 
  x: -0.2846337890625
  y: 0.0131712890625
  z: 0.0113853515625
rotation: 
  x: 0.03821436042525153
  y: 0.5193734480799361
  z: 0.29484881925553497
  w: 0.8011585722380207","translation: 
  x: -0.2962423828125
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.06481775919042715
  y: -0.25438834303738267
  z: 0.7121408796929417
  w: 0.651107208138867","translation: 
  x: -0.289321875
  y: -0.07713017578125
  z: 0.021877734375
rotation: 
  x: 0.007079864072396609
  y: -0.0364979199594239
  z: 0.6419483647712719
  w: 0.7658459860382125",1,4,0,6,-1,8,1,3,1746824664933085680
0,5.660878419,20250509170424933,None,"translation: 
  x: -0.28429892578125
  y: 0.00837158203125
  z: -0.0234404296875
rotation: 
  x: 0.5603098337649813
  y: -0.5479778892868242
  z: -0.5456580185434086
  w: -0.29669925823685006","translation: 
  x: -0.2846337890625
  y: 0.0131712890625
  z: 0.0113853515625
rotation: 
  x: 0.03821436042525153
  y: 0.5193734480799361
  z: 0.29484881925553497
  w: 0.8011585722380207","translation: 
  x: -0.2962423828125
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.06481775919042715
  y: -0.25438834303738267
  z: 0.7121408796929417
  w: 0.651107208138867","translation: 
  x: -0.289321875
  y: -0.07713017578125
  z: 0.021877734375
rotation: 
  x: 0.007079864072396609
  y: -0.0364979199594239
  z: 0.6419483647712719
  w: 0.7658459860382125",-2,-1,-3,-6,-6,10,4,-5,1746824664933315992
0,5.668270111,20250509170424941,None,"translation: 
  x: -0.28429892578125
  y: 0.00837158203125
  z: -0.02332880859375
rotation: 
  x: 0.5608844597666094
  y: -0.547820759898297
  z: -0.5455010374917744
  w: -0.29619192411706446","translation: 
  x: -0.28474541015625
  y: 0.013059667968749999
  z: 0.01149697265625
rotation: 
  x: 0.03772495066193013
  y: 0.5193590295011352
  z: 0.29532898268999674
  w: 0.8010142436664193","translation: 
  x: -0.2962423828125
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.06493785217100176
  y: -0.2543806088803905
  z: 0.7124854194025141
  w: 0.650721221660922","translation: 
  x: -0.289321875
  y: -0.07713017578125
  z: 0.021877734375
rotation: 
  x: 0.007446010905494144
  y: -0.036619725764725296
  z: 0.6419437926556344
  w: 0.7658405314929548",6,8,-4,8,1,3,-3,2,1746824664940624952
0,5.668490409,20250509170424941,None,"translation: 
  x: -0.28429892578125
  y: 0.00837158203125
  z: -0.02332880859375
rotation: 
  x: 0.5608844597666094
  y: -0.547820759898297
  z: -0.5455010374917744
  w: -0.29619192411706446","translation: 
  x: -0.28474541015625
  y: 0.013059667968749999
  z: 0.01149697265625
rotation: 
  x: 0.03772495066193013
  y: 0.5193590295011352
  z: 0.29532898268999674
  w: 0.8010142436664193","translation: 
  x: -0.2962423828125
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.06493785217100176
  y: -0.2543806088803905
  z: 0.7124854194025141
  w: 0.650721221660922","translation: 
  x: -0.289321875
  y: -0.07713017578125
  z: 0.021877734375
rotation: 
  x: 0.007446010905494144
  y: -0.036619725764725296
  z: 0.6419437926556344
  w: 0.7658405314929548",-4,0,-11,-9,2,1,2,6,1746824664940807342
0,5.68313837,20250509170424956,None,"translation: 
  x: -0.28429892578125
  y: 0.00837158203125
  z: -0.02332880859375
rotation: 
  x: 0.5613924544897227
  y: -0.5474736333040271
  z: -0.5455201145411226
  w: -0.2958359976573724","translation: 
  x: -0.28474541015625
  y: 0.013059667968749999
  z: 0.01149697265625
rotation: 
  x: 0.037359766541016914
  y: 0.5193740093643333
  z: 0.29594795456021245
  w: 0.8007931658252614","translation: 
  x: -0.2962423828125
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.0649435459456676
  y: -0.25428083873087526
  z: 0.7129141133885317
  w: 0.6502899797980664","translation: 
  x: -0.28921025390625
  y: -0.077241796875
  z: 0.02198935546875
rotation: 
  x: 0.007690128202278851
  y: -0.03661965810608976
  z: 0.6419426065997536
  w: 0.7658391165253573",2,0,7,9,-1,4,2,9,1746824664955524921
0,5.683396339,20250509170424956,None,"translation: 
  x: -0.28429892578125
  y: 0.00837158203125
  z: -0.02332880859375
rotation: 
  x: 0.5613924544897227
  y: -0.5474736333040271
  z: -0.5455201145411226
  w: -0.2958359976573724","translation: 
  x: -0.28474541015625
  y: 0.013059667968749999
  z: 0.01149697265625
rotation: 
  x: 0.037359766541016914
  y: 0.5193740093643333
  z: 0.29594795456021245
  w: 0.8007931658252614","translation: 
  x: -0.2962423828125
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.0649435459456676
  y: -0.25428083873087526
  z: 0.7129141133885317
  w: 0.6502899797980664","translation: 
  x: -0.28921025390625
  y: -0.077241796875
  z: 0.02198935546875
rotation: 
  x: 0.007690128202278851
  y: -0.03661965810608976
  z: 0.6419426065997536
  w: 0.7658391165253573",2,4,6,5,14,-2,2,-4,1746824664955709695
0,5.690517425,20250509170424963,None,"translation: 
  x: -0.28429892578125
  y: 0.00837158203125
  z: -0.02332880859375
rotation: 
  x: 0.5613924544897227
  y: -0.5474736333040271
  z: -0.5455201145411226
  w: -0.2958359976573724","translation: 
  x: -0.28474541015625
  y: 0.013059667968749999
  z: 0.01149697265625
rotation: 
  x: 0.037359766541016914
  y: 0.5193740093643333
  z: 0.29594795456021245
  w: 0.8007931658252614","translation: 
  x: -0.2962423828125
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.0649435459456676
  y: -0.25428083873087526
  z: 0.7129141133885317
  w: 0.6502899797980664","translation: 
  x: -0.28921025390625
  y: -0.077241796875
  z: 0.02198935546875
rotation: 
  x: 0.007690128202278851
  y: -0.03661965810608976
  z: 0.6419426065997536
  w: 0.7658391165253573",2,0,4,0,7,5,-1,-2,1746824664963007688
0,5.690726995,20250509170424963,None,"translation: 
  x: -0.28429892578125
  y: 0.00837158203125
  z: -0.02332880859375
rotation: 
  x: 0.5613924544897227
  y: -0.5474736333040271
  z: -0.5455201145411226
  w: -0.2958359976573724","translation: 
  x: -0.28474541015625
  y: 0.013059667968749999
  z: 0.01149697265625
rotation: 
  x: 0.037359766541016914
  y: 0.5193740093643333
  z: 0.29594795456021245
  w: 0.8007931658252614","translation: 
  x: -0.2962423828125
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.0649435459456676
  y: -0.25428083873087526
  z: 0.7129141133885317
  w: 0.6502899797980664","translation: 
  x: -0.28921025390625
  y: -0.077241796875
  z: 0.02198935546875
rotation: 
  x: 0.007690128202278851
  y: -0.03661965810608976
  z: 0.6419426065997536
  w: 0.7658391165253573",-3,-5,10,-4,-14,-3,-9,-3,1746824664963236331
0,5.698144435,20250509170424971,None,"translation: 
  x: -0.28429892578125
  y: 0.0082599609375
  z: -0.02332880859375
rotation: 
  x: 0.5618830370953946
  y: -0.5471094935298702
  z: -0.5456443487134546
  w: -0.2953487759091177","translation: 
  x: -0.28485703125
  y: 0.013059667968749999
  z: 0.01149697265625
rotation: 
  x: 0.0371154564302989
  y: 0.5194942997069796
  z: 0.2964352901735714
  w: 0.8005462099127295","translation: 
  x: -0.2962423828125
  y: -0.01998017578125
  z: 0.0332630859375
rotation: 
  x: -0.06481685714001963
  y: -0.2541406714981561
  z: 0.7133516254732104
  w: 0.6498774904208371","translation: 
  x: -0.28921025390625
  y: -0.077241796875
  z: 0.02198935546875
rotation: 
  x: 0.007934208599360412
  y: -0.036741489052422825
  z: 0.6419385080620985
  w: 0.7658342269598034",0,-4,2,1,-6,-2,-3,1,1746824664970516204
